age,weight_kg,training_hours,training_days,sleep_hours,rest_days,intensity,weekly_load,pain,competition_minutes,risk
22.0,94.7,1.0,2.0,5.2,5.0,7.0,750.0,2.0,171.0,Medio
36.0,85.7,8.6,6.0,6.9,1.0,8.0,1800.0,3.0,31.0,Medio
18.0,72.9,13.4,3.0,8.2,4.0,9.0,1800.0,2.0,137.0,Medio
21.0,70.7,11.2,5.0,6.7,2.0,6.0,1800.0,6.0,167.0,Alto
20.0,60.6,6.2,1.0,6.9,6.0,10.0,1800.0,0.0,101.0,Bajo
34.0,85.8,7.0,4.0,7.4,3.0,7.0,1800.0,3.0,79.0,Medio
32.0,77.4,9.7,6.0,7.0,1.0,4.0,1800.0,1.0,109.0,Bajo
28.0,51.2,10.4,5.0,6.0,2.0,5.0,1800.0,0.0,71.0,Bajo
23.0,75.0,6.0,4.0,7.2,3.0,6.0,1800.0,1.0,184.0,Medio
20.0,70.3,7.1,6.0,8.4,1.0,8.0,1800.0,6.0,231.0,Medio
31.0,102.5,7.9,2.0,5.9,5.0,5.0,1800.0,1.0,201.0,Medio
23.0,59.9,8.7,3.0,6.8,4.0,6.0,1800.0,4.0,0.0,Medio
31.0,63.3,6.6,1.0,5.5,6.0,6.0,1800.0,5.0,69.0,Bajo
33.0,96.4,6.6,5.0,8.3,2.0,6.0,1800.0,2.0,100.0,Medio
37.0,99.6,11.1,5.0,7.1,2.0,8.0,1800.0,2.0,132.0,Medio
29.0,72.3,10.6,5.0,6.2,2.0,8.0,1800.0,0.0,0.0,Bajo
18.0,73.8,8.4,5.0,7.3,2.0,9.0,1800.0,1.0,0.0,Medio
24.0,90.0,12.2,1.0,5.8,6.0,6.0,1800.0,4.0,191.0,Medio
37.0,51.7,5.8,4.0,6.0,3.0,9.0,1800.0,2.0,61.0,Medio
30.0,57.8,11.9,5.0,5.4,2.0,4.0,1800.0,3.0,0.0,Medio
32.0,78.4,8.6,2.0,5.9,5.0,4.0,1800.0,2.0,23.0,Bajo
28.0,102.1,16.8,3.0,8.8,4.0,4.0,1800.0,7.0,127.0,Medio
21.0,76.3,3.4,6.0,6.3,1.0,7.0,1800.0,1.0,42.0,Bajo
38.0,83.3,4.9,3.0,7.8,4.0,9.0,1800.0,5.0,117.0,Medio
35.0,96.7,8.3,5.0,7.2,2.0,5.0,1800.0,2.0,31.0,Medio
40.0,109.4,8.2,4.0,8.1,3.0,6.0,1800.0,6.0,0.0,Medio
37.0,74.5,12.9,4.0,6.0,3.0,6.0,1800.0,0.0,200.0,Alto
24.0,81.8,5.0,4.0,7.2,3.0,8.0,1800.0,3.0,128.0,Medio
23.0,105.7,9.7,4.0,7.3,3.0,6.0,1800.0,1.0,77.0,Medio
23.0,62.2,10.5,5.0,10.0,2.0,6.0,1800.0,2.0,64.0,Medio
39.0,95.4,9.1,6.0,8.0,1.0,4.0,1800.0,5.0,203.0,Alto
30.0,68.8,4.1,2.0,6.5,5.0,5.0,1800.0,3.0,141.0,Medio
28.0,83.3,11.2,6.0,8.0,1.0,9.0,1800.0,5.0,180.0,Alto
40.0,78.8,10.7,4.0,9.8,3.0,7.0,1800.0,1.0,59.0,Bajo
31.0,69.5,8.8,4.0,5.2,3.0,5.0,1800.0,1.0,104.0,Medio
38.0,69.2,7.6,2.0,6.2,5.0,9.0,1800.0,2.0,128.0,Bajo
40.0,85.6,7.7,3.0,6.9,4.0,5.0,1800.0,2.0,61.0,Medio
19.0,94.9,6.8,4.0,6.7,3.0,9.0,1800.0,2.0,93.0,Medio
26.0,80.3,8.9,3.0,6.8,4.0,9.0,1800.0,0.0,59.0,Medio
34.0,82.9,7.1,2.0,5.6,5.0,7.0,1800.0,5.0,128.0,Medio
36.0,89.4,4.5,5.0,8.9,2.0,4.0,1797.0,1.0,8.0,Bajo
21.0,69.4,3.9,3.0,5.5,4.0,10.0,1800.0,5.0,140.0,Medio
25.0,91.6,4.7,4.0,7.0,3.0,7.0,1800.0,2.0,122.0,Bajo
30.0,92.7,7.7,1.0,8.5,6.0,6.0,1800.0,3.0,86.0,Bajo
36.0,115.8,6.9,1.0,7.2,6.0,8.0,1800.0,3.0,131.0,Bajo
20.0,77.1,7.6,6.0,6.0,1.0,8.0,1800.0,1.0,74.0,Medio
31.0,76.0,8.5,1.0,7.2,6.0,9.0,1800.0,3.0,53.0,Medio
24.0,92.0,5.1,5.0,6.9,2.0,5.0,1800.0,6.0,138.0,Medio
22.0,92.6,11.4,6.0,6.3,1.0,7.0,1800.0,3.0,141.0,Medio
29.0,75.0,6.2,3.0,7.4,4.0,4.0,1800.0,4.0,64.0,Bajo
27.0,76.8,5.7,6.0,5.5,1.0,8.0,1800.0,4.0,58.0,Alto
32.0,89.0,8.4,3.0,8.2,4.0,6.0,1800.0,3.0,87.0,Bajo
25.0,71.2,1.5,6.0,7.3,1.0,7.0,1216.0,3.0,61.0,Bajo
36.0,76.7,4.6,2.0,7.4,5.0,6.0,1800.0,3.0,207.0,Bajo
19.0,83.2,9.9,3.0,8.9,4.0,6.0,1800.0,4.0,122.0,Medio
37.0,94.9,1.8,3.0,6.7,4.0,5.0,1037.0,0.0,101.0,Bajo
18.0,74.1,10.4,5.0,6.3,2.0,8.0,1800.0,3.0,35.0,Alto
34.0,58.0,11.5,1.0,6.5,6.0,9.0,1800.0,2.0,152.0,Medio
25.0,57.1,5.9,5.0,7.0,2.0,5.0,1800.0,1.0,57.0,Medio
26.0,65.6,7.9,1.0,7.1,6.0,7.0,1800.0,5.0,54.0,Bajo
18.0,64.9,10.4,2.0,6.2,5.0,7.0,1800.0,1.0,154.0,Medio
34.0,80.0,5.6,4.0,4.8,3.0,7.0,1800.0,0.0,127.0,Medio
21.0,66.5,9.6,1.0,6.5,6.0,4.0,1800.0,4.0,0.0,Medio
33.0,72.9,5.0,3.0,7.6,4.0,4.0,1800.0,0.0,89.0,Bajo
34.0,71.9,5.6,6.0,7.4,1.0,5.0,1800.0,0.0,109.0,Bajo
37.0,76.3,4.6,5.0,8.6,2.0,3.0,1281.0,4.0,76.0,Bajo
34.0,99.2,8.0,1.0,9.5,6.0,9.0,1800.0,3.0,111.0,Bajo
24.0,90.6,10.5,4.0,8.1,3.0,7.0,1800.0,3.0,0.0,Medio
34.0,82.2,6.4,4.0,8.9,3.0,6.0,1800.0,1.0,0.0,Bajo
36.0,76.0,3.2,1.0,8.1,6.0,3.0,826.0,0.0,32.0,Bajo
25.0,76.4,3.8,4.0,9.3,3.0,3.0,1030.0,0.0,120.0,Bajo
20.0,86.3,8.2,4.0,9.4,3.0,6.0,1800.0,2.0,0.0,Medio
38.0,89.6,12.5,5.0,8.3,2.0,10.0,1800.0,0.0,41.0,Medio
21.0,70.2,8.2,2.0,8.0,5.0,5.0,1800.0,3.0,0.0,Bajo
31.0,82.5,5.8,2.0,7.0,5.0,8.0,1800.0,1.0,83.0,Bajo
23.0,55.6,9.3,5.0,7.2,2.0,6.0,1800.0,3.0,237.0,Medio
20.0,84.8,6.3,5.0,6.8,2.0,7.0,1800.0,3.0,85.0,Medio
35.0,91.9,5.9,1.0,7.9,6.0,9.0,1800.0,3.0,92.0,Bajo
21.0,78.4,4.1,2.0,6.3,5.0,6.0,1800.0,3.0,159.0,Medio
33.0,105.6,11.2,4.0,7.0,3.0,5.0,1800.0,2.0,101.0,Medio
33.0,70.5,1.0,5.0,4.4,2.0,9.0,843.0,3.0,85.0,Bajo
19.0,84.8,9.4,2.0,9.3,5.0,7.0,1800.0,3.0,165.0,Bajo
21.0,81.5,5.6,2.0,6.9,5.0,8.0,1800.0,0.0,133.0,Bajo
36.0,80.7,5.8,5.0,7.7,2.0,5.0,1800.0,3.0,120.0,Medio
29.0,80.5,12.1,5.0,8.9,2.0,9.0,1800.0,2.0,90.0,Medio
20.0,83.4,4.9,6.0,7.6,1.0,7.0,1800.0,3.0,76.0,Medio
40.0,93.0,5.0,5.0,8.9,2.0,7.0,1800.0,0.0,164.0,Bajo
24.0,99.9,6.6,6.0,5.7,1.0,7.0,1800.0,2.0,76.0,Alto
18.0,82.0,8.2,2.0,10.0,5.0,6.0,1800.0,0.0,186.0,Bajo
39.0,92.6,5.7,2.0,8.5,5.0,6.0,1800.0,4.0,27.0,Bajo
18.0,72.9,2.3,2.0,7.5,5.0,6.0,1473.0,0.0,200.0,Bajo
30.0,92.0,4.4,1.0,8.9,6.0,8.0,1800.0,0.0,133.0,Bajo
40.0,72.1,10.8,5.0,5.8,2.0,6.0,1800.0,3.0,32.0,Medio
31.0,96.2,7.2,4.0,6.9,3.0,4.0,1800.0,1.0,136.0,Bajo
31.0,110.7,8.4,1.0,8.9,6.0,3.0,1800.0,0.0,54.0,Bajo
26.0,80.4,6.2,2.0,5.0,5.0,3.0,1800.0,4.0,102.0,Medio
20.0,53.5,5.0,2.0,7.9,5.0,8.0,1800.0,4.0,66.0,Bajo
31.0,74.9,12.0,3.0,7.8,4.0,4.0,1800.0,4.0,91.0,Medio
38.0,98.0,6.4,3.0,9.6,4.0,7.0,1800.0,4.0,166.0,Bajo
20.0,89.2,5.7,2.0,5.3,5.0,7.0,1800.0,2.0,136.0,Medio
38.0,85.2,10.3,6.0,9.1,1.0,6.0,1800.0,2.0,21.0,Medio
27.0,95.1,4.8,2.0,6.5,5.0,7.0,1800.0,1.0,25.0,Bajo
30.0,88.3,5.2,4.0,6.7,3.0,7.0,1800.0,3.0,119.0,Medio
21.0,97.8,7.0,3.0,5.7,4.0,2.0,1560.0,1.0,124.0,Bajo
32.0,94.0,7.0,3.0,5.9,4.0,6.0,1800.0,1.0,53.0,Medio
22.0,101.8,7.8,5.0,7.7,2.0,7.0,1800.0,3.0,211.0,Medio
24.0,86.7,13.3,6.0,5.9,1.0,9.0,1800.0,5.0,157.0,Alto
34.0,93.8,8.0,1.0,8.1,6.0,10.0,1800.0,3.0,56.0,Bajo
19.0,78.0,1.0,3.0,6.4,4.0,4.0,367.0,6.0,49.0,Bajo
28.0,74.2,8.0,1.0,5.7,6.0,6.0,1800.0,1.0,84.0,Medio
31.0,104.2,7.1,3.0,6.6,4.0,4.0,1800.0,0.0,77.0,Bajo
21.0,84.8,7.1,4.0,7.6,3.0,9.0,1800.0,4.0,188.0,Alto
24.0,92.5,7.7,3.0,6.9,4.0,8.0,1800.0,1.0,169.0,Bajo
25.0,83.6,6.9,2.0,7.2,5.0,7.0,1800.0,2.0,102.0,Medio
33.0,74.4,6.8,2.0,8.0,5.0,7.0,1800.0,0.0,147.0,Bajo
40.0,82.1,8.8,2.0,8.5,5.0,9.0,1800.0,0.0,158.0,Bajo
37.0,100.7,5.4,2.0,6.8,5.0,9.0,1800.0,0.0,104.0,Medio
22.0,89.2,4.2,3.0,5.9,4.0,9.0,1800.0,1.0,128.0,Medio
18.0,59.8,16.1,5.0,7.3,2.0,7.0,1800.0,1.0,142.0,Medio
19.0,79.2,4.9,1.0,7.8,6.0,6.0,1800.0,2.0,134.0,Bajo
31.0,105.2,7.3,1.0,5.4,6.0,8.0,1800.0,5.0,45.0,Bajo
21.0,79.2,2.5,4.0,6.1,3.0,8.0,1800.0,4.0,53.0,Medio
23.0,58.6,7.3,5.0,6.3,2.0,6.0,1800.0,0.0,80.0,Bajo
37.0,106.6,4.2,2.0,7.0,5.0,6.0,1800.0,3.0,51.0,Bajo
38.0,90.9,5.7,2.0,6.3,5.0,9.0,1800.0,2.0,0.0,Medio
37.0,81.1,10.1,4.0,8.0,3.0,9.0,1800.0,2.0,147.0,Bajo
23.0,77.2,8.4,3.0,5.3,4.0,5.0,1800.0,2.0,124.0,Medio
32.0,96.1,8.7,5.0,5.3,2.0,6.0,1800.0,3.0,6.0,Medio
32.0,75.0,1.7,1.0,6.8,6.0,7.0,1223.0,1.0,83.0,Bajo
22.0,96.9,12.5,1.0,7.0,6.0,7.0,1800.0,2.0,87.0,Bajo
30.0,89.0,3.4,4.0,5.5,3.0,6.0,1800.0,5.0,113.0,Medio
30.0,85.2,11.6,3.0,6.5,4.0,10.0,1800.0,1.0,24.0,Medio
27.0,83.9,10.1,5.0,6.7,2.0,7.0,1800.0,0.0,5.0,Medio
35.0,79.7,8.7,4.0,6.7,3.0,7.0,1800.0,2.0,136.0,Medio
33.0,95.6,4.4,3.0,7.4,4.0,10.0,1800.0,0.0,0.0,Bajo
30.0,70.8,7.5,1.0,6.4,6.0,6.0,1800.0,0.0,84.0,Bajo
34.0,60.9,5.6,1.0,9.0,6.0,6.0,1800.0,2.0,77.0,Bajo
35.0,90.0,7.1,5.0,7.8,2.0,4.0,1800.0,5.0,91.0,Medio
31.0,90.2,6.3,2.0,6.2,5.0,6.0,1800.0,2.0,118.0,Bajo
24.0,88.2,1.0,4.0,7.3,3.0,4.0,429.0,3.0,212.0,Bajo
35.0,87.3,10.4,5.0,7.3,2.0,8.0,1800.0,0.0,0.0,Medio
34.0,77.8,6.8,6.0,8.7,1.0,7.0,1800.0,3.0,161.0,Medio
40.0,92.2,5.5,2.0,6.5,5.0,6.0,1800.0,2.0,0.0,Bajo
21.0,81.4,5.3,1.0,8.1,6.0,6.0,1800.0,1.0,198.0,Bajo
27.0,75.7,8.1,5.0,7.3,2.0,8.0,1800.0,3.0,0.0,Medio
39.0,77.9,4.3,5.0,9.0,2.0,4.0,1800.0,3.0,271.0,Medio
29.0,108.3,1.0,2.0,8.7,5.0,7.0,797.0,0.0,73.0,Bajo
39.0,59.4,8.2,4.0,7.4,3.0,8.0,1800.0,3.0,190.0,Medio
18.0,88.5,8.6,2.0,6.9,5.0,3.0,1800.0,5.0,176.0,Medio
18.0,60.2,6.4,5.0,7.8,2.0,8.0,1800.0,2.0,69.0,Bajo
36.0,80.6,3.6,5.0,7.0,2.0,3.0,1115.0,0.0,75.0,Bajo
26.0,76.4,7.3,2.0,9.2,5.0,6.0,1800.0,2.0,41.0,Bajo
29.0,54.9,2.6,3.0,7.3,4.0,4.0,1019.0,4.0,155.0,Bajo
27.0,87.1,3.9,3.0,6.7,4.0,9.0,1800.0,0.0,70.0,Medio
27.0,77.1,4.7,1.0,6.6,6.0,4.0,1800.0,3.0,43.0,Bajo
39.0,54.7,9.5,1.0,5.7,6.0,4.0,1800.0,1.0,138.0,Bajo
20.0,92.9,5.9,6.0,7.9,1.0,7.0,1800.0,3.0,37.0,Bajo
35.0,100.7,5.7,3.0,6.2,4.0,6.0,1800.0,1.0,77.0,Medio
38.0,101.4,12.9,1.0,8.5,6.0,4.0,1800.0,1.0,107.0,Bajo
33.0,86.7,8.1,1.0,5.6,6.0,7.0,1800.0,5.0,55.0,Medio
27.0,82.6,8.0,3.0,7.4,4.0,3.0,1800.0,0.0,66.0,Bajo
21.0,99.3,5.9,6.0,8.6,1.0,5.0,1800.0,3.0,207.0,Medio
33.0,103.9,5.2,3.0,4.6,4.0,5.0,1800.0,6.0,86.0,Medio
28.0,96.7,1.0,6.0,9.6,1.0,8.0,816.0,4.0,75.0,Bajo
21.0,69.8,9.9,3.0,6.7,4.0,9.0,1800.0,0.0,88.0,Medio
26.0,84.6,8.3,5.0,7.4,2.0,8.0,1800.0,0.0,132.0,Medio
40.0,87.7,6.5,5.0,7.9,2.0,6.0,1800.0,1.0,28.0,Bajo
24.0,58.5,6.6,1.0,8.1,6.0,2.0,1255.0,3.0,130.0,Bajo
22.0,88.1,9.2,1.0,7.5,6.0,7.0,1800.0,3.0,118.0,Medio
33.0,111.5,2.3,6.0,8.4,1.0,9.0,1800.0,0.0,0.0,Bajo
22.0,90.3,5.2,6.0,7.8,1.0,9.0,1800.0,0.0,226.0,Medio
39.0,101.2,3.6,1.0,9.3,6.0,7.0,1800.0,1.0,202.0,Bajo
37.0,84.4,12.3,4.0,7.8,3.0,4.0,1800.0,2.0,44.0,Medio
40.0,81.0,9.6,6.0,9.6,1.0,6.0,1800.0,6.0,21.0,Medio
38.0,87.0,1.0,6.0,8.3,1.0,10.0,1083.0,0.0,116.0,Bajo
23.0,71.4,2.5,2.0,7.2,5.0,4.0,1123.0,0.0,0.0,Bajo
22.0,69.5,6.6,5.0,10.0,2.0,4.0,1800.0,0.0,195.0,Bajo
25.0,98.5,5.6,4.0,6.5,3.0,8.0,1800.0,3.0,67.0,Bajo
28.0,99.8,3.0,6.0,9.0,1.0,6.0,1800.0,2.0,214.0,Bajo
38.0,69.1,12.8,1.0,7.2,6.0,4.0,1800.0,0.0,42.0,Bajo
34.0,94.6,7.9,4.0,8.5,3.0,9.0,1800.0,1.0,92.0,Bajo
32.0,80.9,8.4,1.0,6.4,6.0,7.0,1800.0,1.0,189.0,Medio
38.0,86.4,4.9,3.0,8.0,4.0,6.0,1800.0,3.0,77.0,Bajo
32.0,88.0,9.2,1.0,6.9,6.0,4.0,1800.0,8.0,119.0,Medio
26.0,94.9,5.9,3.0,9.1,4.0,10.0,1800.0,3.0,176.0,Bajo
27.0,83.1,6.1,5.0,7.7,2.0,6.0,1800.0,2.0,61.0,Medio
29.0,100.3,8.8,4.0,8.3,3.0,9.0,1800.0,1.0,12.0,Medio
20.0,86.0,2.1,2.0,4.6,5.0,8.0,1645.0,0.0,0.0,Bajo
35.0,90.1,11.8,3.0,7.1,4.0,6.0,1800.0,4.0,141.0,Medio
33.0,71.2,7.5,3.0,7.7,4.0,6.0,1800.0,4.0,127.0,Bajo
34.0,110.1,10.8,5.0,7.5,2.0,9.0,1800.0,1.0,174.0,Medio
30.0,88.1,3.8,2.0,8.4,5.0,9.0,1800.0,5.0,81.0,Medio
36.0,91.3,4.2,1.0,6.8,6.0,3.0,1141.0,2.0,0.0,Bajo
39.0,61.1,3.5,4.0,7.3,3.0,7.0,1800.0,4.0,0.0,Medio
31.0,71.3,7.8,5.0,8.6,2.0,6.0,1800.0,3.0,300.0,Medio
28.0,98.1,7.2,3.0,4.5,4.0,5.0,1800.0,2.0,137.0,Medio
20.0,85.7,5.6,2.0,7.9,5.0,7.0,1800.0,0.0,110.0,Bajo
35.0,57.1,4.0,1.0,6.8,6.0,4.0,1627.0,2.0,120.0,Bajo
38.0,95.5,3.2,6.0,6.1,1.0,6.0,1800.0,4.0,0.0,Bajo
34.0,74.9,6.9,5.0,7.6,2.0,5.0,1800.0,1.0,44.0,Bajo
37.0,100.3,5.6,1.0,8.7,6.0,6.0,1800.0,3.0,222.0,Bajo
37.0,80.9,4.9,1.0,8.4,6.0,6.0,1800.0,0.0,146.0,Bajo
36.0,84.7,11.6,1.0,7.0,6.0,5.0,1800.0,4.0,47.0,Medio
29.0,97.3,6.8,3.0,8.3,4.0,9.0,1800.0,3.0,14.0,Bajo
20.0,70.3,10.8,5.0,8.2,2.0,7.0,1800.0,0.0,64.0,Medio
18.0,69.1,5.4,1.0,7.1,6.0,10.0,1800.0,2.0,78.0,Bajo
22.0,79.4,7.7,5.0,6.4,2.0,6.0,1800.0,4.0,243.0,Alto
27.0,92.8,6.8,1.0,6.4,6.0,6.0,1800.0,0.0,87.0,Bajo
35.0,64.7,1.9,5.0,8.2,2.0,10.0,1786.0,0.0,17.0,Medio
28.0,60.3,11.3,2.0,7.1,5.0,5.0,1800.0,2.0,96.0,Bajo
18.0,92.7,6.6,6.0,5.9,1.0,6.0,1800.0,6.0,119.0,Alto
22.0,74.2,9.2,3.0,5.2,4.0,8.0,1800.0,1.0,10.0,Bajo
40.0,76.9,4.7,2.0,8.2,5.0,4.0,1800.0,3.0,128.0,Medio
40.0,57.9,6.5,2.0,6.5,5.0,8.0,1800.0,3.0,185.0,Medio
26.0,73.2,4.4,5.0,7.6,2.0,8.0,1800.0,1.0,110.0,Medio
36.0,81.9,10.7,3.0,8.7,4.0,9.0,1800.0,3.0,44.0,Bajo
34.0,94.1,7.9,3.0,5.6,4.0,8.0,1800.0,1.0,63.0,Medio
39.0,72.0,8.1,5.0,7.1,2.0,9.0,1800.0,1.0,0.0,Medio
38.0,103.5,11.1,4.0,7.0,3.0,6.0,1800.0,0.0,91.0,Bajo
32.0,73.1,10.5,4.0,7.7,3.0,5.0,1800.0,2.0,122.0,Medio
27.0,73.1,9.3,3.0,8.7,4.0,10.0,1800.0,4.0,37.0,Medio
32.0,102.0,2.7,1.0,5.6,6.0,4.0,998.0,2.0,236.0,Bajo
25.0,84.7,4.9,1.0,7.9,6.0,4.0,1800.0,4.0,155.0,Bajo
26.0,74.8,4.0,1.0,8.4,6.0,8.0,1800.0,3.0,0.0,Bajo
32.0,80.0,9.2,4.0,7.0,3.0,9.0,1800.0,2.0,0.0,Medio
31.0,99.6,7.5,4.0,7.0,3.0,7.0,1800.0,1.0,31.0,Medio
31.0,101.1,2.8,5.0,7.7,2.0,8.0,1800.0,1.0,210.0,Medio
26.0,71.4,6.4,6.0,7.6,1.0,3.0,1800.0,0.0,162.0,Bajo
27.0,81.4,2.5,2.0,7.9,5.0,6.0,1565.0,2.0,214.0,Medio
18.0,83.2,6.8,6.0,7.9,1.0,3.0,1800.0,2.0,101.0,Medio
31.0,69.2,2.0,6.0,6.0,1.0,8.0,1645.0,6.0,85.0,Alto
31.0,81.3,8.6,4.0,8.4,3.0,4.0,1800.0,3.0,13.0,Bajo
39.0,82.1,8.1,4.0,8.6,3.0,4.0,1800.0,0.0,124.0,Bajo
29.0,96.8,12.7,2.0,7.4,5.0,7.0,1800.0,0.0,86.0,Medio
28.0,97.7,9.5,2.0,5.4,5.0,8.0,1800.0,2.0,84.0,Bajo
19.0,77.7,5.7,1.0,7.1,6.0,6.0,1800.0,4.0,213.0,Medio
22.0,79.2,9.5,4.0,7.4,3.0,8.0,1800.0,2.0,91.0,Medio
25.0,90.6,2.8,3.0,5.8,4.0,7.0,1800.0,3.0,193.0,Medio
26.0,74.4,4.1,2.0,6.8,5.0,6.0,1800.0,2.0,0.0,Bajo
26.0,89.7,8.0,1.0,5.5,6.0,5.0,1800.0,4.0,288.0,Bajo
27.0,80.9,1.0,1.0,7.9,6.0,8.0,879.0,0.0,74.0,Bajo
35.0,69.4,6.9,4.0,7.4,3.0,8.0,1800.0,5.0,150.0,Alto
21.0,69.6,3.9,5.0,5.2,2.0,8.0,1800.0,0.0,161.0,Medio
25.0,100.8,7.3,4.0,7.6,3.0,7.0,1800.0,4.0,65.0,Bajo
21.0,80.0,3.8,1.0,7.1,6.0,4.0,1426.0,2.0,157.0,Bajo
25.0,103.3,8.3,1.0,7.8,6.0,8.0,1800.0,2.0,161.0,Medio
33.0,75.3,7.1,1.0,6.7,6.0,6.0,1800.0,2.0,50.0,Bajo
19.0,85.8,11.2,5.0,6.2,2.0,6.0,1800.0,3.0,51.0,Alto
25.0,113.1,7.0,5.0,6.3,2.0,6.0,1800.0,3.0,103.0,Medio
18.0,68.3,4.7,2.0,6.6,5.0,5.0,1800.0,4.0,92.0,Bajo
39.0,57.3,6.3,1.0,7.2,6.0,8.0,1800.0,5.0,198.0,Medio
34.0,98.7,3.0,2.0,7.4,5.0,4.0,875.0,3.0,149.0,Bajo
23.0,71.3,8.2,5.0,7.0,2.0,5.0,1800.0,6.0,95.0,Medio
22.0,81.7,8.8,1.0,6.7,6.0,6.0,1800.0,2.0,142.0,Bajo
20.0,74.4,14.4,5.0,6.8,2.0,9.0,1800.0,4.0,0.0,Medio
28.0,85.5,5.1,3.0,10.0,4.0,8.0,1800.0,3.0,57.0,Bajo
35.0,69.6,6.2,1.0,6.3,6.0,4.0,1800.0,1.0,120.0,Bajo
31.0,79.7,5.3,6.0,6.5,1.0,9.0,1800.0,3.0,178.0,Alto
38.0,87.8,7.6,4.0,10.0,3.0,9.0,1800.0,3.0,114.0,Medio
25.0,68.9,8.1,5.0,7.7,2.0,4.0,1800.0,2.0,202.0,Medio
24.0,72.9,6.8,1.0,5.5,6.0,2.0,1345.0,3.0,161.0,Bajo
28.0,77.5,10.3,3.0,8.2,4.0,6.0,1800.0,4.0,66.0,Medio
22.0,63.4,5.1,4.0,6.1,3.0,9.0,1800.0,2.0,90.0,Medio
40.0,76.5,10.0,4.0,8.3,3.0,9.0,1800.0,0.0,129.0,Bajo
22.0,83.5,8.6,1.0,6.9,6.0,5.0,1800.0,6.0,69.0,Alto
29.0,76.8,7.0,4.0,6.7,3.0,10.0,1800.0,2.0,207.0,Bajo
30.0,78.5,6.1,6.0,9.1,1.0,2.0,1102.0,1.0,22.0,Bajo
